date,name,discount_percent,rating_percent,sale_price,normal_price,steam_appid,deal_rating,year
12/8/25,Blind Fate: Edo no Yami,75.037519,64,4.99,19.99,1294880,6.5,
12/8/25,Fueled Up,75.037519,73,4.99,19.99,1488430,2.7,
12/8/25,Rough Justice: 84,75.037519,66,4.99,19.99,1291860,2.5,
12/8/25,Tiny Thor,75.037519,81,4.99,19.99,541310,7.2,
12/8/25,The Kings Campaign,75.037519,0,4.99,19.99,2374280,2,
12/8/25,Molly Medusa: Queen of Spit,75.037519,0,4.99,19.99,2407400,1.9,
12/8/25,Super Crazy Rhythm Castle,75.037519,76,4.99,19.99,1812560,4.5,
12/8/25,Dinobreak,75.037519,56,4.99,19.99,1932180,0.6,
12/8/25,Athena Crisis,75.037519,80,4.99,19.99,2456430,8.6,
12/8/25,BioShock,75.037519,93,4.99,19.99,7670,9.5,
12/8/25,OlliOlli World,75.037519,93,4.99,19.99,1190170,8.4,
12/8/25,WARCANA,75.034106,63,5.49,21.99,2022930,4.9,
12/8/25,Medieval II: Total War Kingdoms,75.030012,95,6.24,24.99,4780,7.2,
12/8/25,Victory At Sea,75.030012,74,6.24,24.99,298480,5.4,
12/8/25,Total War: MEDIEVAL II  Definitive Edition,75.030012,95,6.24,24.99,460,4.8,
12/8/25,Total War: EMPIRE  Definitive Edition,75.030012,89,6.24,24.99,10500,4.8,
12/8/25,Total War:POLEON  Definitive Edition,75.030012,91,6.24,24.99,17093,4.8,
12/8/25,Slay the Spire,75.030012,97,6.24,24.99,646570,8.5,
12/8/25,Descenders,75.030012,95,6.24,24.99,681280,7.3,
12/8/25,Overcooked! 2,75.030012,93,6.24,24.99,728880,7.9,
12/8/25,Hotel Transylvania 3: Monsters Overboard,75.030012,66,6.24,24.99,757600,1.7,
12/8/25,The Forgotten City,75.030012,96,6.24,24.99,874260,8.2,
12/8/25,Britannia,75.030012,78,6.24,24.99,1268420,1.8,
12/8/25,Snowtopia: Ski Resort Builder,75.030012,66,6.24,24.99,1124260,4.4,
12/8/25,AETHERIS,75.030012,76,6.24,24.99,1786010,5.4,
12/8/25,Harmony: The Fall of Reverie,75.030012,73,6.24,24.99,1966420,6.7,
12/8/25,Mahokenshi - The Samurai Deckbuilder,75.030012,77,6.24,24.99,1717640,5.4,
12/8/25,Outbreak: Shades of Horror Chromatic Split,75.030012,57,6.24,24.99,3107090,2.1,
12/8/25,Undead Inc.,75.027788,28,6.74,26.99,2104880,7,
12/8/25,BioShock Infinite,75.025008,91,7.49,29.99,8870,9.1,
12/8/25,Arma 3,75.025008,91,7.49,29.99,107410,7,
12/8/25,Port Royale 3 Gold and Patrician IV Gold - Double Pack,75.025008,67,7.49,29.99,47967,4.5,
12/8/25,Two Point Hospital,75.025008,93,7.49,29.99,535930,7,
12/8/25,Game Tengoku CruisinMix Special,75.025008,76,7.49,29.99,663130,1.8,
12/8/25,Endless Legend,75.025008,85,7.49,29.99,289130,7.9,
12/8/25,Total War: ROME REMASTERED,75.025008,77,7.49,29.99,885970,6.5,
12/8/25,Super Monkey Ball Banana Mania,75.025008,83,7.49,29.99,1316910,4.8,
12/8/25,Two Point Campus,75.025008,90,7.49,29.99,1649080,7,
12/8/25,Outbreak: Contagious Memories,75.025008,64,7.49,29.99,1772950,1.4,
12/8/25,Songs of Conquest,75.025008,85,7.49,29.99,867210,8.1,
12/8/25,RPG Time: The Legend of Wright,75.025008,89,7.49,29.99,1839510,5.8,
12/8/25,A Total War Saga: FALL OF THE SAMURAI,75.025008,69,7.49,29.99,201271,4.9,
12/8/25,Tom Clancy's The Division 2,75.025008,78,7.49,29.99,2221490,7.6,
12/8/25,JETT: The Far Shore and Given Time,75.025008,65,7.49,29.99,1761600,1.6,
12/8/25,After Us,75.025008,84,7.49,29.99,1406810,6.2,
12/8/25,Magic Force,75.025008,70,7.49,29.99,2582350,1.2,
12/8/25,Explosive Madness,75.025008,76,7.49,29.99,2598660,1.2,
12/8/25,VIRUS 91,75.025008,75,7.49,29.99,2598620,1.2,
12/8/25,Legend of the archer,75.025008,78,7.49,29.99,2598670,1.2,
12/8/25,Descent the Abyss,75.025008,100,7.49,29.99,2946070,1.2,
12/8/25,The Pirates Quest,75.025008,100,7.49,29.99,2946060,1.2,
12/8/25,Underground Prisoner,75.025008,100,7.49,29.99,2943380,1.2,
12/8/25,Rollerdrome,75.025008,91,7.49,29.99,1294420,7.8,
12/8/25,Classified: France 44,75.021435,72,8.74,34.99,2085370,6,
12/8/25,Tchia,75.021435,89,8.74,34.99,1496590,7.5,
12/8/25,CYGNI: All Guns Blazing,75.021435,60,8.74,34.99,1248080,6.1,
12/8/25,Still Wakes the Deep,75.021435,89,8.74,34.99,1622910,7.6,
