internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year
FINDTHEOILRACINGEDITION,Find the Oil Racing Edition,/game/find-the-oil-racing-edition/,3cwQuC2c3InRAGUmGxWSlgkLV16zzT8T74jPaoH067I%3D,1,199914,0.49,4.99,1,90.180361,0,Mixed,46,32,1039570,1554076800,1764960303,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1039570/capsule_231x87.jpg?t=1677926346,2019-04-01 00:00:00+00:00,2019
ASSAULTOFTHEROBOTS,Assault of the Robots,/game/assault-of-the-robots/,6AedqgpJUJC7ZgzED9angoK%2FpczHcKc0RYTzaJeHNrM%3D,1,200426,0.49,4.99,1,90.180361,0,Mostly Positive,73,34,1052900,1554681600,1764983194,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1052900/capsule_231x87.jpg?t=1653119185,2019-04-08 00:00:00+00:00,2019
DINOZOOTRANSPORTSIMULATOR,Dino Zoo Transport Simulator,/game/dino-zoo-transport-simulator/,r1b1ZxEsy8SURqub664pf770l27iFgKBW9HGvwmaCZA%3D,1,205439,0.49,4.99,1,90.180361,0,Mostly Positive,75,58,1155420,1569196800,1764983161,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1155420/capsule_231x87.jpg?t=1653119349,2019-09-23 00:00:00+00:00,2019
THELASTHOPETRUMPVSMAFIANORTHKOREA,The Last Hope: Trump vs Mafia - North Korea,,LnndxWSXz4FDvlB6RVYd9mWGPgCJKqLIpncI%2FlOZ%2B40%3D,1,220151,0.49,4.99,1,90.180361,0,Mixed,56,274,581030,0,1764959985,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/581030/capsule_231x87.jpg?t=1677878892,1970-01-01 00:00:00+00:00,1970
JUMPINGKNIGHT,Jumping Knight,/game/jumping-knight/,N%2FokcoVnAou2TPyeJngJvdtVcWlSK32MQZMcLXkUKYU%3D,1,224263,0.49,4.99,1,90.180361,0,Mixed,68,25,1463870,1644969600,1764960164,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1463870/capsule_231x87.jpg?t=1696715925,2022-02-16 00:00:00+00:00,2022
RAYWIN,Raywin,/game/raywin/,s0LEd7GR%2Bscco6AVKmdwXwEyHCEmDTWGSqJlAAssBsk%3D,1,224506,0.49,4.99,1,90.180361,0,Mixed,62,75,386110,1438128000,1764960175,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/386110/capsule_231x87.jpg?t=1609674216,2015-07-29 00:00:00+00:00,2015
BARRORACING,Barro Racing,,xWKTo7mRJp4wDt%2B0Xhq6i1qPeLtytQcDCEL59%2FP3Ixw%3D,1,224587,0.49,4.99,1,90.180361,0,Very Positive,84,1086,1307090,0,1764799766,4.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1307090/capsule_231x87.jpg?t=1738798261,1970-01-01 00:00:00+00:00,1970
BLACKOUTZSLAUGHTERHOUSEEDITION,Blackout Z: Slaughterhouse Edition,/game/blackout-z-slaughterhouse-edition/,ZUU6wVjgiy5IRaLSaMBek4GuAKtueyGcge4%2Bb4ABswY%3D,1,174371,0.49,4.99,1,90.180361,0,Very Positive,83,268,729660,1508457600,1765131712,4.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/729660/capsule_231x87.jpg?t=1762272672,2017-10-20 00:00:00+00:00,2017
HOLLOWSLAND,Hollows Land,/game/hollows-land/,ZNdshsO%2B%2B6GGfw22TtjHII5tTz6L0tdjAwCIY%2FHz5po%3D,1,227339,0.49,4.99,1,90.180361,0,Mixed,65,189,338840,1616112000,1764960176,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/338840/capsule_231x87.jpg?t=1642081419,2021-03-19 00:00:00+00:00,2021
DEADDROP,Dead Drop,/game/dead-drop/,pfOS6lh2KxHS3J5GcCC05yYWD4rvJTJMBfXa%2Bng73tk%3D,1,229126,0.49,4.99,1,90.180361,0,Very Positive,83,118,587970,1704067200,1764978036,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/587970/capsule_231x87.jpg?t=1609433866,2024-01-01 00:00:00+00:00,2024
SATANICPANIC666,SATANIC PANIC 666,/game/satanic-panic-666/,0wLtfJKtcMavwmZaJKjTUn8qve%2F4UFOlGNg%2BDoWD0l4%3D,1,230645,0.49,4.99,1,90.180361,0,Mostly Positive,78,137,1630910,1622764800,1764983009,4.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1630910/capsule_231x87.jpg?t=1639281911,2021-06-04 00:00:00+00:00,2021
NINJASTEALTH4,Ninja Stealth 4,/game/ninja-stealth-4/,4bu6h5EsUzF1OW3Jd8c4XoVyYz94tdKp4wv2jQgeFM0%3D,1,233433,0.49,4.99,1,90.180361,0,Mostly Positive,76,129,1711840,1629072000,1764102977,3.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1711840/capsule_231x87.jpg?t=1738797862,2021-08-16 00:00:00+00:00,2021
QUICKERFLAK,QUICKERFLAK,/game/quickerflak/,U1Hdo6bI1z0DZAZvnLPuao68jB7Jr67NWH4KAdZ%2BO5M%3D,1,239390,0.49,4.99,1,90.180361,0,Very Positive,89,1236,1836120,1641945600,1764874024,4.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1836120/capsule_231x87.jpg?t=1722453771,2022-01-12 00:00:00+00:00,2022
UNALIVE,Unalive,/game/unalive/,xZD3y%2FXs7BT4m3NcrOxQkB7XvUvRSxYXqNH5AGKGD%2Bw%3D,1,242929,0.49,4.99,1,90.180361,0,Mostly Positive,71,175,574640,1483574400,1764982306,4.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/574640/capsule_231x87.jpg?t=1682164510,2017-01-05 00:00:00+00:00,2017
BARROF22,Barro F22,/game/barro-f22/,w8UBbdZ1%2FH6mu1yVWFyH%2FC3uPYrkAyxwoieQiT6P25c%3D,1,244390,0.49,4.99,1,90.180361,0,Very Positive,84,529,1958600,1650844800,1764279825,3.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1958600/aac7564130e6fdcf1a10aa363077ea9812599b86/capsule_231x87.jpg?t=1742065223,2022-04-25 00:00:00+00:00,2022
DEMENTED,Demented,/game/demented/,BJ3ouMQOlyO7rAailmCSwwPTNM53BopM6KUbZ0SdeMw%3D,1,245973,0.49,4.99,1,90.180361,0,Mostly Positive,75,89,418000,1429056000,1764982916,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/418000/capsule_231x87.jpg?t=1682528070,2015-04-15 00:00:00+00:00,2015
THECOLDFOREST,The Cold Forest,/game/the-cold-forest/,RlxIGecwtU74fRV%2FxjgUY24TkvSFtv%2F%2Bvo3d0bjzC0M%3D,1,249721,0.49,4.99,1,90.180361,0,Mixed,50,32,2094170,1659916800,1764960198,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2094170/capsule_231x87.jpg?t=1708173612,2022-08-08 00:00:00+00:00,2022
DOWNTOONE,Down To One,/game/down-to-one/,xQDVhqAh1u9VQsDUutjLAHbMR3%2BHdVH7jA6dQcAblOs%3D,1,141354,0.49,4.99,1,90.180361,0,Mostly Negative,36,1613,334040,1452124800,1764960737,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/334040/capsule_231x87.jpg?t=1696714961,2016-01-07 00:00:00+00:00,2016
FORBIDDENPLANET,Forbidden Planet,/game/pc/forbidden-planet,QkV5abIJQ3uCSe%2B1Fspdnr5rzqWCIwbD2bmthwVg1C8%3D,1,263923,0.49,4.99,1,90.180361,0,Mixed,50,136,434610,1452470400,1764960180,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/434610/capsule_231x87.jpg?t=1686008639,2016-01-11 00:00:00+00:00,2016
ROADMADNESS,Road Madness,/game/road-madness/,bB7Vy93yxQYhI3jvwQEmahInFwf0EfzNKlG6j7cAbyY%3D,1,263924,0.49,4.99,1,90.180361,0,Mostly Negative,30,327,457710,1459209600,1764960727,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/457710/capsule_231x87.jpg?t=1686008759,2016-03-29 00:00:00+00:00,2016
KILLERKLOWNZ,Killer Klownz,/game/killer-klownz/,fDSdxKPqqvC%2Fmy3co9wwkSWAcgYNDs%2Fy4TBo35be%2Fas%3D,1,265465,0.49,4.99,1,90.180361,0,Positive,90,33,564980,1480896000,1764978551,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/564980/capsule_231x87.jpg?t=1686638571,2016-12-05 00:00:00+00:00,2016
THESLOPES,The Slopes,/game/the-slopes/,zXMgOUQWqHcq6rRGmxn65DNlenAA9xH9H4aTW%2FQ43RI%3D,1,265623,0.49,4.99,1,90.180361,0,Positive,82,45,620790,1495152000,1764982017,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/620790/capsule_231x87.jpg?t=1686692707,2017-05-19 00:00:00+00:00,2017
MACHINELEARNINGEPISODEI,Machine Learning: Episode I,/game/machine-learning-episode-i/,YOMxUM2ThL28dwvP3SRm5fPCmPqGHKtITCxTGoYc1nI%3D,1,266787,0.49,4.99,1,90.180361,0,Mostly Positive,79,59,524030,1473465600,1764983308,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/524030/capsule_231x87.jpg?t=1688598399,2016-09-10 00:00:00+00:00,2016
DIASTONEMEMORIES,Diastone: Memories,/game/diastone-memories/,UH5vgfPQtVcxrAVVrS%2B9AtvigGab4jmVJ%2Fl3KA2tFFc%3D,1,270776,0.49,4.99,1,90.180361,0,Mostly Positive,76,38,803130,1544572800,1764983198,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/803130/capsule_231x87.jpg?t=1729968076,2018-12-12 00:00:00+00:00,2018
BARRO2024,Barro 2024,/game/barro-2024/,9j7qQN85K2P2uK1QMxeLJ2rZJzVZHhV%2FO3Wnbjh4VMM%3D,1,290659,0.49,4.99,1,90.180361,0,Mostly Positive,74,143,3119720,1723161600,1764981894,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3119720/capsule_231x87.jpg?t=1740441495,2024-08-09 00:00:00+00:00,2024
EDGEANDTRIGGER,EDGEandTRIGGER,,IRVu1%2BLLzh%2FXhBzvEDGvuoYg6Ncc0twBnED45qux5fQ%3D,1,295969,0.49,4.99,1,90.180361,0,Very Positive,88,7658,66335,0,1764893580,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/66335/3a7d5a987c2d3403b7fd3979b756fd58fa7a7eb4/capsule_231x87.jpg?t=1733961449,1970-01-01 00:00:00+00:00,1970
RHINOSRAGE,Rhinos Rage,/game/rhinos-rage/,PAcyPwU4z43240ViRBsb3f%2F96khrYlE2shqXXaKKJao%3D,1,296174,0.49,4.99,1,90.180361,0,Mixed,69,26,433210,1457049600,1764960197,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/433210/capsule_231x87.jpg?t=1687008130,2016-03-04 00:00:00+00:00,2016
RESIZE,ReSizE,/game/resize/,yuJm7lRsRFTJZalzpOlwLSwnreOSgGXDR7Z3dsIxkmA%3D,1,296813,0.49,4.99,1,90.180361,0,Mixed,58,46,634150,1507766400,1764960019,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/634150/capsule_231x87.jpg?t=1731409937,2017-10-12 00:00:00+00:00,2017
SPACEFORCE,Space Force,/game/space-force/,qWxQwXiG2%2BP%2FrjHA0PGwi8P37ANMzRJ367ELck77Bq4%3D,1,299396,0.49,4.99,1,90.180361,0,Mixed,52,21,864010,1585872000,1764960231,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/864010/capsule_231x87.jpg?t=1652108272,2020-04-03 00:00:00+00:00,2020
ASTRALTRAVELER,Astral Traveler,/game/astral-traveler/,T5zyRkt2dmUGrMuFnBvOFNlNh97eBJ91bkGb9ChBmbE%3D,1,309138,0.49,4.99,1,90.180361,0,Mixed,48,25,618630,1505260800,1764960158,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/618630/capsule_231x87.jpg?t=1737543707,2017-09-13 00:00:00+00:00,2017
JURASSICFANTASY,Jurassic Fantasy,/game/jurassic-fantasy/,ah4AlNGcrkHy%2FJ6QV6p1PAVFyYbp6ssv%2BrMm1zSYQ9k%3D,1,309311,0.49,4.99,1,90.180361,0,Positive,90,21,1342220,1618185600,1764978559,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1342220/capsule_231x87.jpg?t=1646275205,2021-04-12 00:00:00+00:00,2021
PANICINTHEWOODS,Panic In The Woods,/game/panic-in-the-woods/,RnDpDsS4sJ4V3v%2B%2BAQvt44FprHOdD%2FIYrz8UB9FG8J0%3D,1,291291,0.59,5.99,1,90.150250,0,Mostly Positive,72,95,3036880,1726185600,1764874845,0.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3036880/2ad54a1c132044a168e0100724c1f1e95d750c9c/capsule_231x87.jpg?t=1730128630,2024-09-13 00:00:00+00:00,2024
URBANTRIALFREESTYLE,Urban Trial Freestyle,/game/urban-trial-freestyle/,%2FEEkM8ngzWW7AlzThCAJDZGDbeunKUdVLqmFreMyiFI%3D,1,101423,0.69,6.99,1,90.128755,58,Very Positive,84,1324,243450,1379462400,1765243594,8.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/243450/capsule_231x87.jpg?t=1712232235,2013-09-18 00:00:00+00:00,2013
URBANTRIALPLAYGROUND,Urban Trial Playground,/game/urban-trial-playground/,xj0j25ukYUv1CJXR3e20cZ1bZjIUxn85enpFbRvR8dc%3D,1,200370,0.69,6.99,1,90.128755,0,Mixed,66,98,988240,1554422400,1765231247,0.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/988240/capsule_231x87.jpg?t=1712232360,2019-04-05 00:00:00+00:00,2019
GUNSNZOMBIES,Guns n Zombies,/game/guns-n-zombies-2014/,h773lelV6DNmLK1%2Bv5pYN%2BeE1WgX2dbMTgBuIpE1SAU%3D,1,111417,0.79,7.99,1,90.112641,0,Mixed,68,792,264300,1401667200,1765233768,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/264300/capsule_231x87.jpg?t=1478544791,2014-06-02 00:00:00+00:00,2014
ZANZARAHTHEHIDDENPORTAL,Zanzarah: The Hidden Portal,/game/zanzarah-the-hidden-portal/,6YE9iG8CU1buSXv4CUiv5oF9hqsIawYd7vbBgAF1ME0%3D,1,145479,0.79,7.99,1,90.112641,0,Mostly Positive,72,918,384570,1040169600,1764101910,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/384570/capsule_231x87.jpg?t=1705065765,2002-12-18 00:00:00+00:00,2002
SUPERTREASUREARENA,Super Treasure Arena,,P%2BUeOmDWbhOJusmlvJ8ebNcFs7XTP7%2Fd5ebzo6ySFi0%3D,1,158592,0.79,7.99,1,90.112641,0,Mixed,63,47,338330,0,1764106968,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/338330/capsule_231x87.jpg?t=1717662452,1970-01-01 00:00:00+00:00,1970
KRYPTCRAWLER,KryptCrawler,/game/kryptcrawler/,w8%2Fvb60RRopVjCukeE2zlTG%2FdJ7j05BnnVXGiDUrStg%3D,1,187974,0.79,7.99,1,90.112641,0,Mixed,50,26,691590,1500508800,1764106990,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/691590/capsule_231x87.jpg?t=1717597011,2017-07-20 00:00:00+00:00,2017
ALTFREQUENCIES,Alt-Frequencies,/game/alt-frequencies/,4t%2Bo1EQ78bY1OLZJA4HIcgZTItAYgwP0WbF49k6RNcs%3D,1,201540,0.79,7.99,1,90.112641,65,Very Positive,86,223,1035050,1557964800,1764874105,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1035050/capsule_231x87.jpg?t=1748596326,2019-05-16 00:00:00+00:00,2019
PICTOQUEST,PictoQuest,/game/pictoquest/,e640m1bwSnxl0C4oWM4gdGTCjGWYiIz9Fm0ifwPXNwg%3D,1,210639,0.79,7.99,1,90.112641,0,Very Positive,82,367,1014040,1580774400,1764874365,4.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1014040/capsule_231x87.jpg?t=1750430758,2020-02-04 00:00:00+00:00,2020
ARABEL,Arabel,/game/arabel/,roxQbRcpQ6C8WItTM%2BbD2uMNpWVySLPq%2B5Q04dcSHX4%3D,1,219364,0.79,7.99,1,90.112641,0,Positive,90,31,1367250,1597622400,1764879151,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1367250/capsule_231x87.jpg?t=1750429970,2020-08-17 00:00:00+00:00,2020
CURSEDNIGHTTHEHOUSE,CURSED NIGHT - The House,/game/cursed-night-the-house/,5M1nrGxQ3gbVr92P%2BFqF7hU5XW1t8eyBsxiQShdjEuw%3D,1,234787,0.79,7.99,1,90.112641,0,Positive,86,37,1740570,1631836800,1765229509,0.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1740570/capsule_231x87.jpg?t=1642758619,2021-09-17 00:00:00+00:00,2021
PERSEUSTITANSLAYER,Perseus: Titan Slayer,/game/perseus-titan-slayer/,mD0AXCBNLGkoVo%2FPQHpR0ToetDyQuCisZsnBjVu68p4%3D,1,257145,0.79,7.99,1,90.112641,0,Mixed,63,333,2003050,1676246400,1765229996,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2003050/capsule_231x87.jpg?t=1721738689,2023-02-13 00:00:00+00:00,2023
BRINEFALL,Brinefall,/game/brinefall/,4wADvRdVqfHH1ZNQuZP0ISK6y2sbDq4awwCr8EeTmsI%3D,1,255664,0.79,7.99,1,90.112641,0,Mixed,41,86,1716600,1680480000,1764918404,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1716600/capsule_231x87.jpg?t=1728571595,2023-04-03 00:00:00+00:00,2023
SUBTERRANEUS,Subterraneus,/game/subterraneus/,mqq5OFoY3jOudkhCCgZYFtqmneORGbpM3vap%2BmSuAd8%3D,1,196275,0.79,7.99,1,90.112641,0,Positive,100,23,854120,1544572800,1764879189,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/854120/capsule_231x87.jpg?t=1750429355,2018-12-12 00:00:00+00:00,2018
18HELLLOST,18Hell:Lost,/game/18helllost/,rCoMKXeJ%2B7IMXZTTg%2Fxkeu3prY%2Bfc6XlqjzMpoItPD4%3D,1,294600,0.79,7.99,1,90.112641,0,Positive,90,31,2773230,1713484800,1765229963,0.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2773230/capsule_231x87.jpg?t=1740426468,2024-04-19 00:00:00+00:00,2024
ALANWAKESAMERICANNIGHTMARE,Alan Wake's American Nightmare,/game/alan-wakes-american-nightmare/,PeGlOLy5kxC15v54944MUkE%2FDHIDjpTE4B41QJLy9V0%3D,1,87543,0.89,8.99,1,90.100111,73,Mostly Positive,75,3253,202750,1337644800,1765220761,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/202750/capsule_231x87.jpg?t=1726554251,2012-05-22 00:00:00+00:00,2012
VIKINGRAGE,Viking Rage,/game/viking-rage/,u2LwCFYow3UbDQx6qjWxWrwEaAe4QJoDmGSLPPCcQ4g%3D,1,168525,0.89,8.99,1,90.100111,0,Mixed,60,20,589150,1493337600,1764107131,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/589150/capsule_231x87.jpg?t=1717594989,2017-04-28 00:00:00+00:00,2017
GROTESQUETACTICS2DUNGEONSANDDONUTS,Grotesque Tactics 2  Dungeons and Donuts,/game/grotesque-tactics-2-dungeons-and-donuts/,NWUVBdBiDuuChtu3POmA9wguu0oThAKp7CAPOj3U%2B%2F4%3D,1,65,0.99,9.99,1,90.090090,48,Mixed,51,173,46570,1321833600,1764106530,6.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/46570/capsule_231x87.jpg?t=1717596746,2011-11-21 00:00:00+00:00,2011
NUCLEARDAWN,Nuclear Dawn,/game/nuclear-dawn/,ja4%2FzvHGunCNupJxFmcIa1yqRx8l7ks8RjPfyEEL7Sk%3D,1,162,0.99,9.99,1,90.090090,71,Mostly Positive,78,1605,17710,1316649600,1765263110,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/17710/capsule_231x87.jpg?t=1705881554,2011-09-22 00:00:00+00:00,2011
DUNGEONSTHEDARKLORD,Dungeons - The Dark Lord,/game/dungeons-the-dark-lord/,cgZ1HmrNvRxOSNuqE4DSpxtjEUW929ac7M8%2BX8Vfv20%3D,1,210,0.99,9.99,1,90.090090,72,Mixed,40,215,200550,1317081600,1765230564,9.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/200550/capsule_231x87.jpg?t=1730284914,2011-09-27 00:00:00+00:00,2011
ANOMALYWARZONEEARTH,Anomaly: Warzone Earth,/game/anomaly-warzone-earth/,XOYard89AJhM%2BioC7Cc50MyY9xVZtCIttfcZaNymw38%3D,1,343,0.99,9.99,1,90.090090,80,Very Positive,85,987,91200,1302220800,1765225688,9.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/91200/capsule_231x87.jpg?t=1634818526,2011-04-08 00:00:00+00:00,2011
ZOMBIEPIRATES,Zombie Pirates,/game/zombie-pirates/,yAqRSQPwRpY%2FZczD8aS2OCNR%2FngWgAwR%2Bzi9J5g%2F%2BxE%3D,1,595,0.99,9.99,1,90.090090,0,Mixed,66,39,46850,1283299200,1764960633,0.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/46850/capsule_231x87.jpg?t=1759942733,2010-09-01 00:00:00+00:00,2010
GROTESQUETACTICSEVILHEROES,Grotesque Tactics: Evil Heroes,/game/grotesque-tactics-evil-heroes/,di8Rqg%2Fq9iuf3Sf0IUCgsL%2BIaQbFhTF4nQN%2Fzxr2JPc%3D,1,641,0.99,9.99,1,90.090090,65,Mixed,60,317,46450,1287100800,1764103352,6.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/46450/capsule_231x87.jpg?t=1717595888,2010-10-15 00:00:00+00:00,2010
DEPONIA,Deponia,/game/deponia/,y3VsrxQi7K11NXwwKjG1Md0hTFYuNERBjvkaFlaLieQ%3D,1,88328,0.99,9.99,1,90.090090,74,Mostly Positive,77,2926,214340,1344211200,1764095161,7.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/214340/capsule_231x87.jpg?t=1734629979,2012-08-06 00:00:00+00:00,2012
ANEWBEGINNINGFINALCUT,A New Beginning - Final Cut,/game/pc/a-new-beginning---final-cut,98kuMF4TLi%2FYG37uRJUbdVzEjBu%2Bc2e63tgRDem8H50%3D,1,94063,0.99,9.99,1,90.090090,72,Mostly Positive,74,1452,105000,1355184000,1764102641,7.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/105000/capsule_231x87.jpg?t=1562662836,2012-12-11 00:00:00+00:00,2012
BRIDGECONSTRUCTOR,Bridge Constructor,/game/bridge-constructor/,UrBX%2B2gxfz6TRCGduJIjVDJy0yykyDjjbwM3OWQoZPY%3D,1,1529,0.99,9.99,1,90.090090,0,Mostly Positive,77,916,250460,1329868800,1764097649,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250460/capsule_231x87.jpg?t=1755107266,2012-02-22 00:00:00+00:00,2012
TRUCKRACER,Truck Racer,/game/truck-racer/,aqt%2BZgES%2BlXauMkqQLvHDoooHllQIpKvxMal3wimc90%3D,1,93220,0.99,9.99,1,90.090090,0,Very Positive,80,192,256070,1382054400,1764875094,4.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/256070/capsule_231x87.jpg?t=1750429444,2013-10-18 00:00:00+00:00,2013
WRC4FIAWORLDRALLYCHAMPIONSHIP,WRC 4 FIA World Rally Championship,/game/wrc-4-fia-world-rally-championship/,%2FpwayN8ANjcCcLkpqupgUGS3REdTxpARwRw5X9xNaX0%3D,1,102499,0.99,9.99,1,90.090090,64,Mostly Positive,77,1657,256330,1382659200,1764875160,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/256330/capsule_231x87.jpg?t=1750429309,2013-10-25 00:00:00+00:00,2013
BLACKGUARDS,Blackguards,/game/blackguards/,b3i1%2BPEnZsWXh7%2B3AVvE2mKJK3yCXfiRlrLoQ3TkFyE%3D,1,102695,0.99,9.99,1,90.090090,68,Mixed,58,1252,249650,1390348800,1764098893,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/249650/capsule_231x87.jpg?t=1762365024,2014-01-22 00:00:00+00:00,2014
HOLYAVATARVSMAIDENSOFTHEDEAD,Holy Avatar vs Maidens of the Dead,/game/holy-avatar-vs-maidens-of-the-dead/,HSJHNDJNYtdc8A4ZuxZCIHQGmmtGxKfuV2kkOemc5C8%3D,1,96605,0.99,9.99,1,90.090090,0,Mixed,58,112,261720,1361404800,1764106536,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/261720/capsule_231x87.jpg?t=1717596196,2013-02-21 00:00:00+00:00,2013
1954ALCATRAZ,1954 Alcatraz,/game/1954-alcatraz/,647qQTLd%2BVN1K5IXMJ1PVf0ty4x2LT7zAE%2FjArDtyGg%3D,1,107120,0.99,9.99,1,90.090090,58,Mostly Positive,72,1393,255280,1394496000,1764102985,6.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/255280/capsule_231x87.jpg?t=1705070073,2014-03-11 00:00:00+00:00,2014
IHFHANDBALLCHALLENGE14,IHF Handball Challenge 14,/game/ihf-handball-challenge-14/,rNjVjiKChkm0w5AiBVwfUkaw1D8DzXoMcBAGGx9stAo%3D,1,108038,0.99,9.99,1,90.090090,0,Mixed,48,47,279460,1395964800,1764883473,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/279460/capsule_231x87.jpg?t=1750429434,2014-03-28 00:00:00+00:00,2014
INFECTONATORSURVIVORS,Infectonator : Survivors,/game/infectonator-survivors/,0ufwueVJxAG1X4%2Fw%2FOJtDynyOk7YQWGn7UYA3%2Fn%2FH48%3D,1,108314,0.99,9.99,1,90.090090,0,Mixed,67,971,269310,1470614400,1765229242,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/269310/capsule_231x87.jpg?t=1725347135,2016-08-08 00:00:00+00:00,2016
SHINYTHEFIREFLY,Shiny the Firefly,/game/shiny-the-firefly/,GdXH2xCRMpcJzXtAQhv4EMOyZT6vP7YUZWA%2BSke7BvA%3D,1,109516,0.99,9.99,1,90.090090,0,Mostly Positive,76,50,277510,1400198400,1764103533,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/277510/capsule_231x87.jpg?t=1717901136,2014-05-16 00:00:00+00:00,2014
FREAKINGMEATBAGS,Freaking Meatbags,/game/freaking-meatbags/,QimxPUOwGlcL0HXyP7dztjr2VLqwlHos%2FOflg5rvnCs%3D,1,109515,0.99,9.99,1,90.090090,69,Very Positive,83,74,297060,1423008000,1764875278,4.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/297060/capsule_231x87.jpg?t=1750430756,2015-02-04 00:00:00+00:00,2015
ANOMALYDEFENDERS,Anomaly Defenders,/game/anomaly-defenders/,LkZ%2Flh6TzbsugaN7H2xISSa%2Bjt1xGKxgssuf8emE6Sk%3D,1,111307,0.99,9.99,1,90.090090,70,Mostly Positive,75,392,294750,1401321600,1765243892,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294750/capsule_231x87.jpg?t=1636461805,2014-05-29 00:00:00+00:00,2014
